nt;1;'n_term'
nt;2;'n_form'
nt;4;'n_pos'
nt;5;'n_concept'
nt;6;'n_flpot'
nt;8;'n_chunk'
nt;9;'n_question'
nt;10;'n_relation'
nt;18;'n_data'
nt;36;'n_data_pot'
nt;200;'n_context'
nt;444;'n_link'
nt;666;'n_AKI'
nt;777;'n_wikipedia'
e;168430;'mûrier blanc';1;50
e;168431;'mûrier noir';1;50
e;168432;'pin pignon';1;2
e;169826;'ramberge';1;50
e;170227;'plante médicinale';1;48
e;170228;'bouillon blanc';1;2
e;170229;'bourgeon de pin';1;50
e;170230;'lierre terrestre';1;50
e;170231;'oranger amer';1;50
e;170232;'ortie blanche';1;50
e;170233;'pensée sauvage';1;50
e;170234;'pétales de rose';1;52
e;170235;'reine des prés';1;50
e;170236;'feuilles de ronces';1;50
e;170253;'châtaigne de terre';1;50
e;170300;'nombril de Vénus';1;50
e;170311;'pois carré';1;50
e;170312;'pois chiche';1;46
e;170319;'tétragone cornue';1;50
e;170545;'bourrache officinale';1;50
e;170546;'camomille sauvage';1;54
e;170547;'chêne pédonculé';1;50
e;170548;'consoude officinale';1;50
e;170549;'cornouiller mâle';1;50
e;170550;'népéta';1;50
e;170551;'petite pervenche';1;50
e;170552;'saule blanc';1;50
e;170553;'tilleul à petites feuilles';1;50
e;170554;'trèfle des prés';1;50
e;170555;'achillée millefeuille';1;50
e;170556;'aconit napel';1;52
e;170557;'adonide de printemps';1;50
e;170558;'agripaume cardiaque';1;50
e;170559;'alchémille commune';1;50
e;170560;'alchémille des Alpes';1;50
e;170561;'anémone pulsatille';1;50
e;170562;'potentille ansérine';1;50
e;170563;'anthyllide vulnéraire';1;50
e;170564;'apocynum';1;50
e;170565;'aralia';1;50
e;170566;'argousier faux-nerprun';1;50
e;170567;'asaret';1;50
e;170568;'barbe de jupiter';1;50
e;170569;'benoîte commune';1;50
e;170570;'bryone dioïque';1;50
e;170571;'buchu';1;50
e;170572;'bugrane épineuse';1;50
e;170573;'camomille romaine';1;50
